source,frame_index,visible,x1,y1,x2,y2,note
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,24,1,105,250,123,261,propagated:0.970
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,25,1,106,252,124,263,propagated:0.974
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,26,1,106,252,124,263,propagated:0.981
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,27,1,108,252,126,263,propagated:0.979
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,28,1,112,252,130,263,propagated:0.968
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,29,1,112,253,130,264,propagated:0.972
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,30,1,113,249,131,260,propagated:0.950
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,31,1,113,245,131,256,propagated:0.997
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,32,1,113,245,131,256,propagated:0.997
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,33,1,116,245,134,256,propagated:0.920
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,34,1,116,247,134,258,propagated:0.930
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,35,1,117,248,135,259,propagated:0.940
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,36,1,118,249,136,260,propagated:0.943
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,37,1,125,250,143,261,propagated:0.918
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,38,1,125,250,143,261,propagated:0.926
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,39,1,135,253,153,264,propagated:0.883
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,40,1,136,257,154,268,propagated:0.882
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,41,1,134,260,152,271,propagated:0.889
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,42,1,128,261,146,272,propagated:0.886
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,43,1,126,258,144,269,propagated:0.900
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,44,1,126,258,144,269,propagated:0.914
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,45,1,124,254,142,265,propagated:0.907
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,46,1,124,255,142,266,propagated:0.841
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,47,1,125,259,143,270,propagated:0.880
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,48,1,124,266,142,277,propagated:0.902
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,49,1,124,266,142,277,propagated:0.905
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,50,1,118,269,136,280,propagated:0.888
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,51,1,113,269,131,280,propagated:0.907
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,52,1,113,269,131,280,propagated:0.929
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,53,1,113,268,131,279,propagated:0.905
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,54,1,119,266,137,277,propagated:0.896
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,55,1,120,266,138,277,propagated:0.927
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,56,1,120,266,138,277,propagated:0.931
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,57,1,120,269,138,280,propagated:0.914
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,58,1,117,273,135,284,propagated:0.905
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,59,1,116,275,134,286,propagated:0.898
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,60,1,110,277,128,288,propagated:0.906
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,61,1,106,274,124,285,propagated:0.936
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,62,1,106,274,124,285,propagated:0.943
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,63,1,105,273,123,284,propagated:0.901
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,64,1,101,271,119,282,propagated:0.876
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,65,1,98,269,116,280,propagated:0.901
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,66,1,95,267,113,278,propagated:0.852
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,67,1,88,265,106,276,propagated:0.845
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,68,1,88,265,106,276,propagated:0.901
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,69,1,80,266,98,277,propagated:0.869
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,70,1,74,262,92,273,propagated:0.910
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,71,1,71,261,89,272,propagated:0.947
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,72,1,67,261,85,272,propagated:0.945
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,73,1,67,261,85,272,propagated:0.929
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,74,1,63,261,81,272,propagated:0.911
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,75,1,61,259,79,270,propagated:0.912
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,76,1,62,258,80,269,propagated:0.898
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,77,1,68,261,86,272,propagated:0.897
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,78,1,65,263,83,274,propagated:0.896
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,79,1,60,263,78,274,propagated:0.923
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,80,1,60,263,78,274,propagated:0.931
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,81,1,54,263,72,274,propagated:0.945
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,82,1,52,260,70,271,propagated:0.921
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,83,1,46,255,64,266,propagated:0.936
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,84,1,45,253,63,264,propagated:0.936
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,85,1,45,253,63,264,propagated:0.939
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,86,1,45,253,63,264,propagated:0.943
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,87,1,45,252,63,263,propagated:0.943
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,88,1,46,249,64,260,propagated:0.943
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,89,1,52,248,70,259,propagated:0.935
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,90,1,56,246,74,257,propagated:0.939
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,91,1,56,246,74,257,propagated:0.981
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,92,1,60,242,78,253,propagated:0.941
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,93,1,64,238,82,249,propagated:0.953
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,94,1,73,232,91,243,propagated:0.936
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,95,1,77,228,95,239,propagated:0.927
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,96,1,82,228,100,239,propagated:0.936
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,97,1,79,230,97,241,propagated:0.938
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,98,1,79,230,97,241,propagated:0.947
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,99,1,78,231,96,242,propagated:0.954
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,100,1,78,231,96,242,propagated:0.924
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,101,1,77,229,95,240,propagated:0.911
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,102,1,75,227,93,238,propagated:0.940
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,103,1,75,227,93,238,propagated:0.947
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,104,1,70,224,88,235,propagated:0.952
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,105,1,68,226,86,237,propagated:0.947
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,106,1,67,229,85,240,propagated:0.954
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,107,1,64,233,82,244,propagated:0.929
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,108,1,65,238,83,249,propagated:0.944
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,109,1,65,239,83,250,propagated:0.954
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,110,1,65,239,83,250,propagated:0.957
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,111,1,67,237,85,248,propagated:0.968
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,112,1,69,237,87,248,propagated:0.941
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,113,1,79,238,97,249,propagated:0.939
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,114,1,90,240,108,251,propagated:0.943
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,115,1,109,248,127,259,propagated:0.955
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,116,1,109,248,127,259,propagated:0.961
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,117,1,122,249,140,260,propagated:0.949
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,118,1,128,241,146,252,propagated:0.962
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,119,1,133,242,151,253,propagated:0.949
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,120,1,141,242,159,253,propagated:0.956
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f5_mini_e/eo/7_minie5_range_all_cut_blur.mp4,121,1,143,244,161,255,propagated:1.000
