source,frame_index,visible,x1,y1,x2,y2,note
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,16,1,207,256,234,269,propagated:0.901
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,17,1,205,259,232,272,propagated:0.946
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,18,1,207,262,234,275,propagated:0.966
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,19,1,207,262,234,275,propagated:0.976
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,20,1,215,260,242,273,propagated:0.920
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,21,1,226,259,253,272,propagated:0.958
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,22,1,231,256,258,269,propagated:0.989
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,23,1,241,259,268,272,propagated:0.968
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,24,1,246,259,273,272,propagated:0.956
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,25,1,248,257,275,270,propagated:0.953
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,26,1,248,257,275,270,propagated:0.966
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,27,1,252,257,279,270,propagated:0.953
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,28,1,255,257,282,270,propagated:0.969
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,29,1,257,258,284,271,propagated:0.973
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,30,1,260,259,287,272,propagated:0.977
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,31,1,260,259,287,272,propagated:0.984
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,32,1,255,264,282,277,propagated:0.884
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,33,1,246,272,273,285,propagated:0.929
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,34,1,237,276,264,289,propagated:0.922
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,35,1,225,283,252,296,propagated:0.948
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,36,1,212,285,239,298,propagated:0.949
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,37,1,206,287,233,300,propagated:0.972
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,38,1,206,287,233,300,propagated:0.980
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,39,1,198,287,225,300,propagated:0.966
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,40,1,188,285,215,298,propagated:0.962
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,41,1,180,284,207,297,propagated:0.971
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,42,1,174,284,201,297,propagated:0.954
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,43,1,172,278,199,291,propagated:0.909
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,44,1,172,278,199,291,propagated:0.941
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,45,1,173,274,200,287,propagated:0.975
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,46,1,177,276,204,289,propagated:0.967
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,47,1,183,265,210,278,propagated:0.952
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,48,1,183,264,210,277,propagated:0.971
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,49,1,185,267,212,280,propagated:0.985
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,50,1,185,267,212,280,propagated:0.988
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,51,1,192,267,219,280,propagated:0.980
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,52,1,192,270,219,283,propagated:0.906
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,53,1,192,276,219,289,propagated:0.968
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,54,1,191,277,218,290,propagated:0.963
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,55,1,191,277,218,290,propagated:0.971
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,56,1,182,285,209,298,propagated:0.957
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,57,1,181,291,208,304,propagated:0.941
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,58,1,187,294,214,307,propagated:0.967
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,59,1,194,295,221,308,propagated:0.955
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,60,1,205,303,232,316,propagated:0.880
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,61,1,216,316,243,329,propagated:0.940
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,62,1,216,316,243,329,propagated:1.000
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,63,1,223,324,250,337,propagated:0.989
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,64,1,236,331,263,344,propagated:0.936
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,65,1,245,338,272,351,propagated:0.948
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,66,1,252,334,279,347,propagated:0.897
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,67,1,252,334,279,347,propagated:0.919
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,68,1,257,330,284,343,propagated:0.939
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,69,1,256,328,283,341,propagated:0.920
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,70,1,253,327,280,340,propagated:0.927
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,71,1,251,321,278,334,propagated:0.914
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,72,1,247,321,274,334,propagated:0.973
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,73,1,243,327,270,340,propagated:0.936
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,74,1,243,327,270,340,propagated:0.945
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,75,1,247,329,274,342,propagated:0.840
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,76,1,250,329,277,342,propagated:0.871
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,77,1,244,335,271,348,propagated:0.943
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,78,1,238,338,265,351,propagated:0.903
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,79,1,227,338,254,351,propagated:0.886
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,80,1,227,338,254,351,propagated:0.895
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,81,1,224,339,251,352,propagated:0.961
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,82,1,224,334,251,347,propagated:0.917
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,83,1,228,332,255,345,propagated:0.935
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,84,1,237,331,264,344,propagated:0.949
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,85,1,240,327,267,340,propagated:0.915
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,86,1,240,327,267,340,propagated:0.941
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,87,1,246,322,273,335,propagated:0.959
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,88,1,248,319,275,332,propagated:0.962
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,89,1,252,318,279,331,propagated:0.950
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,90,1,251,320,278,333,propagated:0.958
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,91,1,251,324,278,337,propagated:0.964
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,92,1,251,324,278,337,propagated:1.000
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,93,1,249,326,276,339,propagated:0.967
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,94,1,250,326,277,339,propagated:0.930
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,95,1,246,331,273,344,propagated:0.927
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,96,1,236,330,263,343,propagated:0.905
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,97,1,220,322,247,335,propagated:0.880
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,98,1,220,322,247,335,propagated:0.918
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,99,1,199,310,226,323,propagated:0.935
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,100,1,186,303,213,316,propagated:0.923
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,101,1,183,305,210,318,propagated:0.922
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,102,1,175,288,202,301,propagated:0.803
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,103,1,169,271,196,284,propagated:0.946
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,104,1,169,271,196,284,propagated:0.962
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,105,1,162,268,189,281,propagated:0.969
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,106,1,155,263,182,276,propagated:0.956
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,107,1,154,263,181,276,propagated:0.962
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,108,1,152,267,179,280,propagated:0.965
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,109,1,149,266,176,279,propagated:0.960
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,110,1,149,266,176,279,propagated:0.974
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,111,1,155,269,182,282,propagated:0.979
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,112,1,159,271,186,284,propagated:0.997
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,113,1,163,271,190,284,propagated:0.960
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,114,1,170,272,197,285,propagated:0.972
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,115,1,174,271,201,284,propagated:0.974
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,116,1,174,271,201,284,propagated:0.981
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,117,1,184,270,211,283,propagated:0.980
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,118,1,191,272,218,285,propagated:0.956
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,119,1,194,275,221,288,propagated:0.987
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,120,1,201,273,228,286,propagated:0.953
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,121,1,196,273,220,287,manual
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,123,1,196,277,220,291,propagated:0.986
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,124,1,196,277,220,291,propagated:0.966
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,125,1,192,278,216,292,propagated:0.973
/Users/bround/Desktop/Датасеты/Dataset_Mendeley_data/Unlabelled _UAV_Videos/Flight Test 1/FT1_segments_of_interest/f3_mini_e/ir/5_minie3_range_far.mp4,126,1,189,286,213,300,propagated:0.966
